שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
כפיר אדר,1091220,ינון מגל לא לבד: כוכב נוסף של הפטריוטים נפרד מישראל,760,16/11/2025 09:45
יונתן סידון,1091022,עוגן צפוני: העיר שמובילה את התחדשות הגליל,7117,16/11/2025 09:41
כפיר אדר,1091219,"רייטינג: הכוכב הבא בורחת, אסף גרניט משאיר לרשת 13 סיבות לאופטימיות",1480,16/11/2025 09:29
טל גורן,1091216,"מיכל פעילן ממשיכה לתקוף: ""אדם אלים שקפץ לכלוב בספארי""",762,16/11/2025 09:21
כפיר אדר,1091215,כוכב הפטריוטים קורא בשידור חי לאלימות? ''מבינים רק כוח'',349,16/11/2025 09:15
כפיר אדר,1091204,נוחי נדקנר בהלם: בת הדודה בת ה-100 נפלה קורבן לניצול? ,646,16/11/2025 09:07
ענת סימן טוב,1091213,רשת המשביר מציגה: הדרך החדשה לבדוק בגדים בלי למדוד אותם,338,16/11/2025 08:56
טל גורן,1091212,ערן זהבי יוצא לדרך חדשה? זו ההחלטה הדרמטית שקיבל,391,16/11/2025 08:55
כפיר אדר,1091205,חצי מיליארד שקל יוחזרו? תביעה ענק נגד בעלי ומנהלי חברת הגמל,478,16/11/2025 08:53
רוי שיינמן,1091207,ב-4.3 מיליארד דולר: המהלך המפתיע של באפט לפני הפרישה,526,16/11/2025 08:43
טל גורן,1091210,"לקראת פתיחת שבוע המסחר בוול סטריט: אנבידיה נחלשת, בועת ה-AI תתפוצץ?",682,16/11/2025 08:30
כפיר אדר,1091201,טיב טעם מסתערת: זו העיר בה ייפתח סניף לראשונה,553,16/11/2025 08:17
ענת סימן טוב,1091145,פער של 390% על אותו מוצר: זו רשת המזון הזולה ביותר,274,16/11/2025 08:17
טל גורן,1091206,"בבנק מזרחי טוענים: מדד אמון הצרכנים עלה, יביא לאינפלציה?",190,16/11/2025 08:07
טל גורן,1091203,"דוד ביטן נגד יריב לוין: ""יצחק עמית הוא נשיא בית המשפט העליון""",339,16/11/2025 07:51
רוי שיינמן,1091159,לקראת פתיחת המסחר: הדואליות צונחות - האם הן יגררו את הבורסה למטה?,325,16/11/2025 07:35
אמיר סגל,1091196,פרשן ערוץ 14: זו הסיבה שבגללה ערוץ 12 מאבד צופים ,2021,16/11/2025 07:34
טל גורן,1091198,מספר שעות לפקיעת האולטימטום: רכישת הוט מובייל תצא לפועל?,300,16/11/2025 07:34
כפיר אדר,1091199,ביטוח לאומי בהודעה דחופה: זה המענק שיוזז ל-21.12,1514,16/11/2025 07:28
כפיר אדר,1091197,מגישי חדשות 13 וערוץ 14 מתעמתים: ''מניחה שתחזור להתנצל'',843,16/11/2025 07:23
טל גורן,1091195,תחזית מזג האוויר: החורף עוד כאן לפחות ביממה הקרובה,223,16/11/2025 07:12
ענת סימן טוב,1091144,תמנון שוברת את הרשת: זה מה שיקרה החל מהיום,677,16/11/2025 07:00
כפיר אדר,1091194,"צופית גרנט חוטפת: ''ידעתי שהיא חולה, מביכה''",1091,16/11/2025 06:49
כפיר אדר,1091193,מהפכה בתעודת זהות בישראל: זה השינוי החדש שלא ידעתם עליו,2832,16/11/2025 06:27
כפיר אדר,1091192,בגיל 85: הלך לעולמו איש העסקים שעשה מהפכה במטבחים,1316,16/11/2025 06:21
כפיר אדר,1091191,ליאון רוזנברג מספר על הטעות הגדולה: ''עשרת אלפים שקל בלבד'',540,16/11/2025 06:14
כפיר אדר,1091190,מנכ''ל ויקטורי מרסק מחירים: מותג הטלוויזיה במחיר שובר שוק,2171,16/11/2025 06:06
איציק יצחקי,1091148,"שמאי המקרקעין מנתח: ""אלה הערים שבהן מחירי הדיור צנחו""",826,16/11/2025 06:00
כפיר אדר,1091189,ביטוח לאומי חושף מספרים מדאיגים: 2.8 מיליון ישראלים בצרות,5399,16/11/2025 06:00
רויטל ונונו,1091188,"להקת הבנות של רוברטו תחת מתקפה עולמית: ""אנרגיה אפלה ומרושעת""",463,16/11/2025 01:44
יהודה רוזן,1091187,"חבר הכנסת הותקף בלב ירושלים: ""הוא עבר ניסיון לינץ"" | צפו",469,16/11/2025 01:10
רויטל ונונו,1091186,"אחרי התביעה של גיא פלג, נטלי דדון מבקשת תרומות: ""מניחה את האגו בצד""",5628,16/11/2025 00:53
יהודה רוזן,1091185,אמריקה חוגגת: הלך לקניות בסופרמרקט וחזר עם 980 מיליון דולר,415,16/11/2025 00:51
יהודה רוזן,1091183,גל שינויים ב־eco99fm: מי השמות הגדולים שנכנסים ללוח השידורים?,524,16/11/2025 00:29
רויטל ונונו,1091184,"טענות קשות נגד כוכב הפטריוטים: ""ממשיך להחליש נשים""",631,16/11/2025 00:13
אפרת בבג'ני,1091182,"אביה של התצפיתנית נגד נתניהו: ""תשכח מזה, אנחנו לא ניתן לך""",356,15/11/2025 22:59
טל גורן,1091181,שבועיים לאחר ניצחון ממדאני: עלייה במספר המתחמשים בכלי נשק,309,15/11/2025 22:40
אפרת בבג'ני,1091180,קרן ביל ומלינדה גייטס מכרה מרבית ממניותיה בענקית מיקרוסופט,407,15/11/2025 22:35
יהודה רוזן,1091179,אל על בבשורה אדירה: זו ההטבה המיוחדת למיליוני ישראלים - כל הפרטים,4002,15/11/2025 22:29
טל גורן,1091178,"אלירז שדה באמירה מפוקפקת: ""מרדכי דוד נולד בקפלן""",459,15/11/2025 22:16
אפרת בבג'ני,1091177,"טלי גוטליב לפעיל הימין: ""חקירת משטרה? מכה קלה בכנף""",371,15/11/2025 21:51
טל גורן,1091176,"מפכ""ל המשטרה לשעבר מתפוצץ על נתניהו: ""מפחד שתיחשף האמת""",452,15/11/2025 21:43
ירון שמאי,1091175,מחבר 'אבא עשיר אבא עני' מגלה: זה הזמן לקנות ביטקוין?,954,15/11/2025 21:41
רוי שיינמן,1090959,"האנליסט הבכיר מפתיע: הריבית בארה""ב תרד פעם נוספת?",361,15/11/2025 21:37
טל גורן,1091174,"ח""כ גלעד קריב תוקף את שמחה רוטמן: ""חבורה של בכיינים""",262,15/11/2025 21:30
אפרת בבג'ני,1091173,ChatGPT בבשורה משמחת למשתמשים: זה השינוי החדש של הצ'אטבוט,770,15/11/2025 21:29
טל גורן,1091170,חזי דין למען ילדים חולי סרטן: זה הסכום המטורף שגויס בהופעתו,268,15/11/2025 21:17
ירון שמאי,1091172,הפתעה בחתונה של נועה קירל ודניאל פרץ: מי האורח הלא צפוי?,3145,15/11/2025 21:09
אפרת בבג'ני,1091171,"גיא גלבוע-דלאל: ""נחשפתי לתצלומים מהכיכר, נתתם לי תקווה וכוח""",250,15/11/2025 21:09
אפרת בבג'ני,1091169,"עדן חסון חושף סוד כואב: ""חשבתי שלא תהיה לי אהבה""",888,15/11/2025 20:46
טל גורן,1091167,"העליונות האווירית של ישראל בסכנה? זה התנאי שהעבירה לארה""ב",258,15/11/2025 20:33
ירון שמאי,1091168,"כוכב סדרת הרפואה האהוב חושף: ""אבחנו לי סרטן""",351,15/11/2025 20:29
טל גורן,1091166,"שלמה קרעי משתולל על כתב חדשות 12: ""אתם פשוט מפחדים""",461,15/11/2025 20:18
אפרת בבג'ני,1091165,טראמפ בבשורה לאמריקאים: למעלה מ-200 מוצרי מזון יוחרגו ממכסים,246,15/11/2025 20:11
איציק יצחקי,1090542,במחיר שיא: הבית בפריפריה שנמכר ב-6.5 מיליון שקל,934,15/11/2025 19:50
טל גורן,1091164,"שי גולדן מתפוצץ בשידור: ""כדי לנצח, צריך להפסיק את הרק לא ביבי""",331,15/11/2025 19:46
אפרת בבג'ני,1091163,"מגיש ערוץ 14 זועם: ""מדוע חדשות 12 מגבים את גיא פלג הבכיין?""",434,15/11/2025 19:42
ירון שמאי,1091162,"כוכב ערוץ 14 מגייס תרומות ברבע מיליון שקל: ""זקוק לעם ישראל""",21506,15/11/2025 19:34
טל גורן,1091161,"ליאור נרקיס משנה דעה: ""מעריץ את ביבי כל החיים""",768,15/11/2025 19:28
אפרת בבג'ני,1091160,"ליאל אלי ובעלה הביאו לעולם בת בכורה: ""משפחת עמר התרחבה""",369,15/11/2025 19:14
טל גורן,1091158,"עמית סגל חושף בשידור: ""אמרו לבן שלי שאבא שלו שרץ""",377,15/11/2025 19:10
אפרת בבג'ני,1091157,"רייטינג: קשת 12 בפסגה, ערוץ i24News מנצח את רשת 13 וכאן 11",907,15/11/2025 18:57
טל גורן,1091156,"אייל ברקוביץ' עוקץ את אופירה אסייג: ""היא רצתה לגנוב לי אותו""",945,15/11/2025 18:55
אפרת בבג'ני,1091155,"רונן צור: ""הוא עבריין שלטוני מטונף, דיקטטורה מבינה רק כוח""",741,15/11/2025 18:38
טל גורן,1091154,הרשות הפלסטינית בדרך לטלטלה? זה מה שיקרה החל מה-1.1,538,15/11/2025 18:34
ירון שמאי,1091152,"רוני מאנה חושף: ""זה יהיה ראש הממשלה הבא""",4584,15/11/2025 18:18
אפרת בבג'ני,1091151,גאווה ישראלית: גיא ששון העפיל לגמר טורניר המאסטרס הבינלאומי,381,15/11/2025 18:16
טל גורן,1091150,דונלד טראמפ יתבע 5 מיליארד דולר מה-BBC: הסיבה נחשפת,268,15/11/2025 18:07
אפרת בבג'ני,1091149,"מגיש חדשות 12 במתקפה חריפה: ""מטומטמת, חנפנית ושקרנית""",1960,15/11/2025 17:59
טל גורן,1091147,כוכב העבר שובר שיאי גועל: זו החולצה האנטישמית עמה הצטלם,334,15/11/2025 17:54
רוי שיינמן,1090926,משקיעים ב-S&P 500? יכול להיות שעשיתם טעות,1611,15/11/2025 17:33
אפרת בבג'ני,1091146,"הקריפטו היומי: מגמה שלילית בשוק, אלו שני המטבעות שלא אכזבו",253,15/11/2025 17:32
כפיר אדר,1091138,מנכ''ל ויקטורי בהזדמנות אחרונה לקנות אייפון 17: ''כל הקודם זוכה'',10134,15/11/2025 17:22
כפיר אדר,1091137,זוועה בנתב''ג: הנוסע עלול להסתבך ב-5 שנות מאסר,1480,15/11/2025 17:22
כפיר אדר,1091136,"גיא פלג מתעצבן בשידור חי: ''זה איומים, אין סימטריה''",776,15/11/2025 17:21
כפיר אדר,1091139,"איש הנדל""ן החרדי מסתבך בענק: זו ההחלטה שהתקבלה בבית המשפט",764,15/11/2025 17:21
ענת סימן טוב,1091143,"טסים לחו""ל? החידוש לטיסות שאתם חייבים להכיר",301,15/11/2025 17:21
כפיר אדר,1091140,ביטוח לאומי בבשורה אדירה: המענק הזה יוקדם כבר ל-23.12,29185,15/11/2025 17:21
כפיר אדר,1091141,"מעיין אדם חושפת בכאב בשידור חי: ""הפסקתי לאכול, נהייתי אנורקסית""",522,15/11/2025 17:21
רעי שני,1091118,"דירוג עשירי ישראל: אדלסון מפסידה מאות מיליונים, האחים עופר צמודים",5341,15/11/2025 17:20
אפרת בבג'ני,1091114,"רייטינג שבועי: קשת 12 חוגגת, ""ארץ נהדרת"" ו-""הכוכב הבא"" מתפוצצות",464,15/11/2025 17:20
אפרת בבג'ני,1091081,"הקריפטו השבועי: מגמה שלילית בשוק, הביטקוין צנח ביותר מ-5%",493,15/11/2025 17:20
ירון שמאי,1091142,"סיימון לבייב בהלם אחרי המאסר: ""דבר כזה מעולם לא קרה לי""",540,15/11/2025 17:20
כפיר אדר,1091135,ינון מגל נפרד מישראל: זה היעד המפתיע בו תועד,5309,14/11/2025 16:21
כפיר אדר,1091132,מכה איומה לשוכרי הדירות בישראל: בכמה המחירים מזנקים לכם?,16460,14/11/2025 16:06
כפיר אדר,1091134,רמי לוי מרסק מחירים ל-3 ימים: לאן תוכלו לטוס ב-141 דולר?,3137,14/11/2025 16:02
כפיר אדר,1091131,המלחמה בחדשות 13 יוצאת לדרך: המגיש הבכיר נכנס במנכ''ל,6492,14/11/2025 16:00
כפיר אדר,1091133,מנכ''ל ויקטורי שוב שובר את השוק: מותג הטלוויזיה האהוב ב-289 שקל,109530,14/11/2025 16:00
כפיר אדר,1091130,ארז איסקוב עושה אקזיט ממותג האופנה החדש: סולד אאוט למרות המחיר,1528,14/11/2025 15:20
כפיר אדר,1091129,ריבית בנק ישראל סוף סוף תרד? מומחה הנדל''ן בקריאה דחופה,1018,14/11/2025 15:07
כפיר אדר,1091128,אופירה אסייג יוצאת לדרך חדשה לבד: כך בקשת 12 הגיבו,969,14/11/2025 15:00
כפיר אדר,1091127,"איש העסקים המוכר ייפרד מ-145,000 שקל: למי ישלם פיצוי?",613,14/11/2025 14:51
כפיר אדר,1091126,קשת 12 בהודעה חריגה: האירועים האחרונים יצאו מכלל שליטה?,660,14/11/2025 14:47
יהונתן פרי,1091125,הבכיר בבנק המוביל: 90% שבנק ישראל יקבל החלטה דרמטית בקרוב,757,14/11/2025 14:25
יהונתן פרי,1091124,מהפך: זו העיר שמובילה את הירידה במחירי הדירות,1312,14/11/2025 13:59
רוי שיינמן,1091004,האינפלציה באוקטובר בלי הפתעות: האם הנגיד יוריד את הריבית?,906,14/11/2025 13:59
רונן זכאי,1091121,האקסית של ג'סטין ביבר הותקפה בהשקת סרט חדש ,410,14/11/2025 13:52
אפרת בבג'ני,1091123,שירה האס מאוהבת: זה בן זוגה החדש של השחקנית המצליחה,1155,14/11/2025 13:50
רעי שני,1091122,"מעיין אדם משתפת על הטעות ההרסנית: ""לא מאמינה""",479,14/11/2025 13:44
רעי שני,1091120,"צבי יחזקאלי: ""גלי צה""ל מחלישה את החיילים ומחזקת את האויב""",372,14/11/2025 13:31
איציק יצחקי,1090697,"עסקאות השבוע בנדל""ן: היכן נמכרו דירות במרכז במיליון שקל?",583,14/11/2025 13:27
אפרת בבג'ני,1091119,"סערת ינון מגל ועמית סגל נמשכת: ""הדרישות לפוסט הן מרעייתו""",933,14/11/2025 13:20
רונן זכאי,1091117,"אחרי שלושה ילדים: כוכבת ""ארץ נהדרת"" בדייט ראשון",785,14/11/2025 13:20
ענת סימן טוב,1090984,"מנהל רשת תמנון אלי פלוס: ""אנחנו שומרי הסף של מדד האופנה""",14287,14/11/2025 13:02
רעי שני,1091112,"דירוג עשירי העולם: מאסק מאבד 16 מיליארד דולר, אליסון ובזוס צונחים",452,14/11/2025 12:58
יהונתן פרי,1091116,נטפליקס אהבה אותו: זה הישראלי בן ה-17 שזוכה לכבוד ענק,440,14/11/2025 12:53
רעי שני,1091115,"אייל שני: ""אני אדם מדוכא, איבדתי את שמחת החיים""",4164,14/11/2025 12:51
רונן זכאי,1091113,אקס מכבי חיפה חזר לישראל - זו ההפתעה המרגשת שחיכתה לו בבית,718,14/11/2025 12:32
הדר הראל,1091106,בלאק פריידי בפתח: 5 'האקים' שיעזרו לכם למצוא את הדילים האמיתיים (ולא ליפול בפח),659,14/11/2025 12:26
רונן זכאי,1091109,"אסף אמדורסקי באמירה קיצונית: ""כל החלאות יצאו החוצה""",527,14/11/2025 12:03
אפרת בבג'ני,1091111,"מגיש ערוץ 14 מפתיע: ""אני לא ביביסט, ביבי הוא ברדוגיסט""",561,14/11/2025 11:54
רעי שני,1091110,"מרגלית צנעני משחזרת: ""ישבתי עליו וחילעתי אותו במכות רצח""",777,14/11/2025 11:51
כפיר אדר,1091065,אברי גלעד נזכר בעצב: ''איך הלך ככה מוקדם מדי?'',359,14/11/2025 11:46
יהונתן פרי,1091108,"איש הספורט האהוב חוגג יום מאושר: ""מאחל לעצמי להקשיב""",322,14/11/2025 11:36
רעי שני,1091107,השחקן הישראלי שחשוד באונס קבוצתי חושף לראשונה: מה באמת קרה שם?,873,14/11/2025 11:34
רעי שני,1091102,"בעלי ערוץ 14 חוטף מאיש העסקים אחרי התביעה: ""מחריב הדמוקרטיה""",1105,14/11/2025 11:27
אפרת בבג'ני,1091104,"שרה נתניהו נחשפת: ""צעקו עליה, ראיתי את העלבון על פניה"" ",3794,14/11/2025 11:25
רונן זכאי,1091105,הישראליות ביורוליג: רגע לפני הדרבי מכבי מתקרבת להפועל שנכנעה,427,14/11/2025 11:24
רונן זכאי,1091103,"יוזמה מהפכנית הושקה: ""תשנה את חווית הנסיעה לנצח""",427,14/11/2025 11:04
כפיר אדר,1091067,מירי בוהדנה מדברת על בעלה באופן נדיר: ''לקח אותי פרח'',1833,14/11/2025 10:56
אפרת בבג'ני,1091042,רותם סלע בבשורה לעצמאים בישראל: זה הקמפיין של בנק דיסקונט,806,14/11/2025 10:42
אפרת בבג'ני,1091101,"הקריפטו היומי: מגמה שלילית בשוק, זה המטבע שצנח ביותר מ-9%",371,14/11/2025 10:40
רעי שני,1091098,נוכל הקריפטו יקבל חנינה מטראמפ? התכנית השאפתנית של סם בנקמן,479,14/11/2025 10:33
רונן זכאי,1091089,ארז איסקוב נגד רון נשר: פדיחה בהפקה חשפה את סוף הפרשה?,794,14/11/2025 10:29
אפרת בבג'ני,1091100,לקראת שבת: פרשת חיי שרה - זה השדכן הראשון בהיסטוריה,129,14/11/2025 10:28
יהונתן פרי,1091095,בנק רוטשילד: הבהלה סביב בינה מלאכותית מזכירה את בועת הדוט־קום,1104,14/11/2025 10:22
יהודה לוינגר,1091099,,0,14/11/2025 10:21
אפרת בבג'ני,1091096,בן כספית חושף: זה מה שראש הממשלה אמר לי על שרה נתניהו,2170,14/11/2025 10:18
אפרת בבג'ני,1090656,"אשת השיווק של החודש: הילה גור, מנהלת אגף תיירות פנים במשרד התיירות",1010,14/11/2025 10:16
רעי שני,1091093,כריסטיאנו רונאלדו שופך מיליונים: פריט היוקרה שיש רק לבודדים בעולם,443,14/11/2025 10:12
יהודה לוינגר,1091094,"מנכ""לית איגוד ההייטק במתקפה: ""פחדנים, שומרי סף עייפים, אני אילחם""",463,14/11/2025 10:12
ענת סימן טוב,1090996,חודש הקניות: האם הסיילים באמת משתלמים?,421,14/11/2025 10:00
אפרת בבג'ני,1091092,"סערת סגירת גל""צ: ""לא רוצה שידברו נגד חיילים ושתהיה פוליטיקה""",483,14/11/2025 09:58
רעי שני,1091090,"ליאור נרקיס: ""נכנסתי למקום חשוך, הטראומה הכי גדולה בחיים שלי""",437,14/11/2025 09:54
יהונתן פרי,1091091,אלונה סער ובן זוגה בהכרזה מרגשת - אחרי שלוש וחצי שנות זוגיות,428,14/11/2025 09:49
אפרת בבג'ני,1091088,"אדוה דדון זוכה לתמיכה: ""אישה אמיצה, לנצח אעריך את מה שעשית""",684,14/11/2025 09:45
רונן זכאי,1091087,"פרסם סרטי פורנו וכעת נתבע: ""יש הבדל בין הרשתות לבין להיות בסרט""",460,14/11/2025 09:36
רעי שני,1091084,"רייטינג: מאסטר שף מבשלת ניצחון על הפטריוטים, כאן 11 מפתיעים",1160,14/11/2025 09:23
יהונתן פרי,1091086,"רוני מאנה פותח הכל: ""ביבי לא סובל את שרה ויאיר, הם מאיימים עליו""",2260,14/11/2025 09:16
אפרת בבג'ני,1091085,4 שנים לאחר שהצית את עצמו: איציק סעידיאן חושף וידוי מרגש,415,14/11/2025 09:15
רונן זכאי,1091080,"ביקורת סרט: ""קיפר"" - קולנוע שמנסה לומר הכול ולא מצליח לומר דבר",514,14/11/2025 08:58
אפרת בבג'ני,1091018,"סיכום שבוע המסחר בבורסה: השקל מתחזק, המדדים המובילים זינקו",275,14/11/2025 08:54
יהונתן פרי,1091083,"שדרן הרדיו תוקף את גיא פלג: ""הוא אוהב את זה""",1007,14/11/2025 08:52
רעי שני,1091082,בהשקעת 15 מיליון שקל: רשת חללי העבודה הבינלאומית מתרחבת בישראל,386,14/11/2025 08:48
רעי שני,1091078,"עומר אדם באקזיט ענק, עופר ינאי במשבר כלכלי ומכה ליצחק תשובה",13570,14/11/2025 08:38
רונן זכאי,1091076,ענקית הטכנולוגיה הישראלית חושפת: זו הסיבה ששברה שיא בהכנסות,497,14/11/2025 08:37
אפרת בבג'ני,1091079,"כוכבת ""האח הגדול"": ""רצו להוציא אותי מאיזשהו ארון שלא קיים""",407,14/11/2025 08:31
יהונתן פרי,1091077,"""יש לי נשק, תביא את כל הכסף"": שוד במרכז הארץ שכמעט נגמר באסון",634,14/11/2025 08:26
רעי שני,1091075,"נעמי לבוב עפה על החבר החדש: ""הכי יפה בארץ""",461,14/11/2025 08:19
רעי שני,1091074,"שירי מימון תוקפת: ""שילכו לחפש המסריחים, הם לא מעניינים אותי""",783,14/11/2025 08:10
רונן זכאי,1091073,מסי עשה זאת במשחק הראשון - לרונאלדו לקח 23 שנה,507,14/11/2025 08:10
איציק יצחקי,1090723,"רשות המסים נגד המשקיעים, הלמ""ס נגד האוצר - מה יקרה למחירי הנדל""ן?",553,14/11/2025 08:00
יהונתן פרי,1091072,אחרי הגשת המהדורה: כך כוכבת חדשות 12 ובעלה חגגו,1183,14/11/2025 07:53
רעי שני,1091071,"אמיר שורוש נפרד: ""מה נעשה בלעדיו? החיים לא יהיו אותו דבר""",263,14/11/2025 07:50
כפיר אדר,1091066,בנק ישראל פוסל את הרעיון: המשכנתאות ימשיכו להכביד עליכם,270,14/11/2025 07:37
רעי שני,1091069,ערן זהבי בהחלטה דרמטית: בדרך לקאמבק מטורף במגרשי הכדורגל?,997,14/11/2025 07:37
רונן זכאי,1091070,"תחזית סופ""ש סוערת במיוחד לפנינו - כל הסכנות שאתם צריכים לדעת",285,14/11/2025 07:35
רונן זכאי,1091068,,0,14/11/2025 07:20
כפיר אדר,1091063,"סקר בחירות משוגע: בנט דוהר לראשות הממשלה, גנץ בדרך לקאמבק?",2361,14/11/2025 07:02
ענת סימן טוב,1090991,"רמי לוי, יוחננוף או ויקטורי? זו רשת המזון הזולה ביותר לשישי",327,14/11/2025 06:40
כפיר אדר,1091064,רכבת ישראל מפסיקה את תנועת הרכבת: תאונת דרכים גרמה לשיבוש,835,14/11/2025 06:33
אפרת בבג'ני,1091030,תחזית דיסקונט: זה מה שיקרה לדולר ולשקל בסוף שנת 2026,773,14/11/2025 06:20
כפיר אדר,1091062,ארץ נהדרת חוטפת מהאב השכול: ''ארורה התכנית והשחקנים. בלתי נסלח'',1824,14/11/2025 06:20
כפיר אדר,1091061,כוכבת ערוץ 14 תנצח בבחירות? ''השמצות חסרות בסיס'',427,14/11/2025 06:13
כפיר אדר,1091060,ביטוח לאומי בהודעה דחופה: התאריך לתשלום הזה הוזז ל-16.11,43424,14/11/2025 06:08
כפיר אדר,1091059,רמי לוי מרסק מחירים במדפים: זה מה שתוכלו לקנות בפינק נובמבר,1165,14/11/2025 06:04
איציק יצחקי,1091031,המשכנתא עלתה והמדינה רוצה להחזיר לכם כסף - מי זכאי?,854,14/11/2025 06:01
כפיר אדר,1090920,כניסת השבת: מתי השבת נכנסת ויוצאת ומה יהיה מזג האוויר?,195,14/11/2025 05:53
רויטל ונונו,1091058,"מגישת ערוץ 12 מזועזעת מהפרסומים: ""מזל שהבנות שלי לא יודעות לקרוא""",1475,14/11/2025 04:00
רויטל ונונו,1091057,"מתקפה חריפה נגד גל גדות בארה""ב: ""שחקנית מחורבנת. מנרמלת את ישראל"" ",2117,14/11/2025 03:23
יהודה רוזן,1091056,"וויז אייר מזנקת: בצל הדיונים על הקמת ""בסיס"" בישראל - המניה מקפצת",562,14/11/2025 02:34
רויטל ונונו,1091055,800 שקלים לתיק אייפון: האביזר המטורף החדש של אפל ,956,14/11/2025 02:26
רויטל ונונו,1091054,"הפאדיחה של מגישת חדשות 13: ""אצלנו לא תראה דבר כזה""",997,14/11/2025 01:35
יהודה רוזן,1091053,"ליידי גאגא חושפת באומץ את שעברה: ""זה היה מפחיד מאוד""",343,14/11/2025 01:23
רויטל ונונו,1091052,החלל החטוף שהושב לישראל: מני גודארד שברח מביתו בבארי לאחר שהוצת,297,14/11/2025 00:49
רויטל ונונו,1091051,"כוכב ערוץ 14 ברגע מרגש עם בנו האוטיסט: ""לא צריך לתקן אותו""",409,13/11/2025 23:59
יהודה רוזן,1091050,"החלטה תקדימית בבג""ץ מבקשת לשנות את כללי המשחק בכשרות",385,13/11/2025 23:46
יהודה רוזן,1091049,מפולת יומית בוול סטריט: בתום יום מסחר קשה המסכים התמלאו באדום,2459,13/11/2025 23:18
יהודה רוזן,1091048,"המסעדה המיתולוגית נסגרת אחרי 59 שנה: ""החלטה לא פשוטה""",6748,13/11/2025 23:11
ירון שמאי,1091047,"מגישת חדשות 12 חוזרת בה: ""התנצלתי בפניו ובפני משפחתו""",2725,13/11/2025 23:00
אמיר סגל,1090946,"אביגדור ליברמן  על ח""כ מש""ס: ""הוא דוגמה"" ",152,13/11/2025 22:49
ירון שמאי,1091046,"דרמה בטיסת אל-על: ציפור פגעה במטוס, אש פרצה בכנף",666,13/11/2025 22:36
אפרת בבג'ני,1091045,טלטלה במשטרה: נחשף שמו של הניצב הבכיר החשוד בהפרת אמונים,321,13/11/2025 22:09
כפיר אדר,1091039,"סקר מנדטים מטורף: נתניהו לא עולה במנדטים, אבל בורח לבנט",661,13/11/2025 22:08
ירון שמאי,1091044,"רשות המסים חוקרת: פרשת תרמית חמורה בצה""ל",903,13/11/2025 22:04
אפרת בבג'ני,1091043,"מבצע חיסוני השפעת בקופ""ח מכבי החל: זה כל מה שאתם צריכים לדעת",396,13/11/2025 21:57
רונן זכאי,1091034,"טירון התמוטט ומת בבסיס צה""ל רגע אחרי שסיים לאכול בחדר האוכל ",314,13/11/2025 21:49
כפיר אדר,1091038,גיא פלג מקבל הודעה משמחת: זה הצעד שהחליטה לנקוט המשטרה,1323,13/11/2025 21:41
הדר הראל,1091040,"נתניהו מגן על משפחתו: מה פספסתם ב-""מסע של רצח אופי""",632,13/11/2025 21:29
רונן זכאי,1091041,גופת חטוף חלל הועברה משבי החמאס ובידיים ישראליות ,167,13/11/2025 21:26
רוי שיינמן,1090995,"""אנבידיה תעלה ב-40%"" - האנליסט שמעלה מחיר יעד שבוע לפני הדוחות",4179,13/11/2025 21:19
רונן זכאי,1091035,"אייל ברקוביץ פותח חזית נגד מרדכי דוד: ""יכול לקבל אגרוף בטעות""",529,13/11/2025 21:08
אמיר סגל,1091009,בהלה בעוטף: כך הגיב פרשן חדשות 12 ,234,13/11/2025 21:08
אפרת בבג'ני,1091037,"ספיר בורגיל יוצאת להגנת אחיה: ""העולם מתנהג בבריונות""",1917,13/11/2025 21:03
ירון שמאי,1091036,"סקר מנדטים דרמטי: נתניהו מזנק, בנט רחוק, ומה קרה ליאיר לפיד?",2124,13/11/2025 20:42
רונן זכאי,1091027,"מירי רגב נכנעת ונאלצת לפרסם את עלויות נסיעותיה לחו""ל ",341,13/11/2025 20:23
אפרת בבג'ני,1091032,"כתבת חדשות 12 נגד פעיל הימין: ""אדם אלים שמחובק ע""י השלטון""",360,13/11/2025 20:22
ירון שמאי,1091033,כתב ערוץ 14 מפסיד לפעילי המחאה: למה ישלם 80 אלף שקל?,901,13/11/2025 20:21
אמיר סגל,1090935,"סגירת גלי צה""ל: ""זה לא יקרה. ניסיון להלך אימים"" ",191,13/11/2025 20:07
אמיר סגל,1090901,"פאנליסט ערוץ 14 עוקץ: ""מה הבעיה למכור את גל""צ לידיים פרטיות?""",225,13/11/2025 20:05
ירון שמאי,1091029,מעיין אדם עולה מדרגה: זה הג'וב המפתיע שקיבלה בבורסה,663,13/11/2025 20:02
אפרת בבג'ני,1091028,"עמית סגל על המתקפה של נתניהו נגדו: ""יש לי כמה השערות""",2356,13/11/2025 19:55
אמיר סגל,1090925,מהו האיום הביטחוני החדש של ישראל? שר התפוצות באמירה חריגה,177,13/11/2025 19:40
אמיר סגל,1090930,"כרמלה מנשה: ""זו השפה היחידה שמפיצי הדיבה מבינים"" ",175,13/11/2025 19:39
אמיר סגל,1090992,"ארגון העיתונאים מזהיר: ""אחרי גל""צ יגיעו אליכם""",163,13/11/2025 19:39
אמיר סגל,1090986,"פרטנר תומכת בסטודנטים בעוטף עזה: ""ראויים לסיוע"" ",173,13/11/2025 19:38
כפיר אדר,1090944,"רני רהב משתולל על טלי גוטליב: ''מטורפת, תתביישי לך''",398,13/11/2025 19:37
