שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
רויטל ונונו,1087776,"אייל גולן ניסה לרכוש בית בישוב המבוקש וסורב: ""החלום הכי גדול שלי""",4358,21/10/2025 00:22
ירון שמאי,1087775,בשורה משמחת ללקוחות מכבי: זה השירות החדש שהושק השבוע,597,20/10/2025 22:59
ירון שמאי,1087774,הבינה המלאכותית מכה את השוק: כך מרוויחים הכי הרבה בקריפטו,864,20/10/2025 22:37
אפרת בבג'ני,1087773,"כוכב ""הפטריוטים"" חשף את גיא מרוז? ""אפילו הוא ביביסט""",461,20/10/2025 22:35
ירון שמאי,1087772,"אקזיט ענק ב-101 מיליון שקל: מייסדי חברת הנדל""ן גוזרים קופון",622,20/10/2025 22:15
ירון שמאי,1087769,מכה לנהגים בישראל: אלו הכבישים המרכזיים שייסגרו מחר לחלוטין,3144,20/10/2025 21:45
ירון שמאי,1087767,השר מתהדר ברכב יוקרה חדש – בשווי 2 מיליון שקל,5565,20/10/2025 21:22
אפרת בבג'ני,1087766,"רני רהב רותח מעצבים: ""האיש הכי מפלג, רשע ומשפיל נשים""",6232,20/10/2025 21:19
רוי שיינמן,1087705,האיום הגדול על אנבידיה שאף אחד לא מדבר עליו,1067,20/10/2025 21:04
אפרת בבג'ני,1087765,בהיקף של כ-100 מיליון שקל: כ-3% ממניות מקס סטוק מוצעים למכירה,349,20/10/2025 20:52
אפרת בבג'ני,1087764,"מעצבת העל של הסלבס: ""אבי היה אלטע זאכן, גדלתי בשכונת קרוואנים""",459,20/10/2025 20:26
ירון שמאי,1087763,קניון איילון נסגר במיוחד: מסע הקניות הסודי של שורדי השבי,935,20/10/2025 20:21
אפרת בבג'ני,1087761,"מאיה ורטהיימר: ""אני מאוד מתאפקת לא לפתוח את הפה""",690,20/10/2025 19:51
ירון שמאי,1087762,אבל בעולם התרבות: הסופרת הנערצת הלכה לעולמה בגיל 81,435,20/10/2025 19:50
צוף צימרינג,1087757,"תרצה כהן מ""האח הגדול"" בזוגיות חדשה? זה מה שחשפה",976,20/10/2025 19:38
ירון שמאי,1087759,"הסכסוך בבנק הפועלים מחריף: סניפים יושבתו, זה האיום של העובדים",675,20/10/2025 19:32
ירון שמאי,1087756,הום סנטר בשינויים משמעותיים: זה איש העסקים שרכש מניות החברה,1238,20/10/2025 19:17
אפרת בבג'ני,1087755,"שקמה ברסלר נגד אמיר אוחנה: ""מבקש להפוך את ישראל לדיקטטורה ג׳יהדיסטית""",415,20/10/2025 19:15
אפרת בבג'ני,1087754,מנת ספיישל ב-5 שקלים ומגוון ארוחות ב-33 שקלים: רשת המזון נחשפת,346,20/10/2025 18:50
ירון שמאי,1087753,"שוד מוזיאון הלובר - הקשר הישראלי: ראש השב""כ לשעבר יחקור?",431,20/10/2025 18:35
יהודה לוינגר,1087752,"ישראל בידור במינוי נוצץ: הג'וב החדש של מנכ""ל וואלה לשעבר",861,20/10/2025 18:19
אפרת בבג'ני,1087751,"סיכום המסחר בבורסה: עליות במדדים, זו המניה שצמחה ביותר מ-4%",285,20/10/2025 18:07
רוי שיינמן,1087726,לראשונה מאז סיום המלחמה - זה המהלך הגדול של המדינה,577,20/10/2025 18:01
ירון שמאי,1087750,"קשת, הוט ויס בתביעת ענק נגד טיקטוק: יפוצו במיליוני שקלים?",444,20/10/2025 17:54
אפרת בבג'ני,1087749,"פאנליסט קשת 12 נגד אמיר אוחנה: ""עשה זאת כדי ללקק לביבי ושרה""",967,20/10/2025 17:52
אפרת בבג'ני,1087747,בשורה אדירה: למעלה מ-30 אלף דירות חדשות ייבנו בערים הללו,388,20/10/2025 17:23
צוף צימרינג,1087746,"נטע ברזילי חוזרת ל""הכוכב הבא לאירוויזיון"" | פרסום ראשון",1056,20/10/2025 17:21
כפיר אדר,1087724,המוצרים הללו מתרסקים במחירים ב-24%: מהפכה בקנייה שלכם,493,20/10/2025 17:15
אפרת בבג'ני,1087745,"דרמה בכנסת: אוחנה הציג את יצחק עמית כ""שופט"", כך הגיב הרצוג",413,20/10/2025 16:53
צוף צימרינג,1087743,לאחר 4 שנים שלא הגיע: הזמר היווני ניקוס ורטיס חזר לישראל | צפו,386,20/10/2025 16:46
ירון שמאי,1087744,יזם ההייטק הישראלי מגייס 325 מיליון דולר: במי ישקיע?,353,20/10/2025 16:45
יהודה לוינגר,1087741,"חברת הקריפטו של רובי ריבלין: המייסד נחשף, ומנכ""ל חדש מצטרף",6664,20/10/2025 16:26
אפרת בבג'ני,1087742,טונה קוטף ג'וב יוקרתי במיוחד: ישלשל לכיסו כחצי מיליון שקלים,579,20/10/2025 16:21
ירון שמאי,1087740,איחוד האמירויות מגיעה להרצליה: זה המבנה המפואר שתקים בישראל,473,20/10/2025 16:17
אפרת בבג'ני,1087739,"בנה של יעל פוליאקוב: ""אמא שלי אישה מאוד קולנית ודומיננטית""",298,20/10/2025 16:05
ענת סימן טוב,1087738,הנתונים המפתיעים: כ-73% קונים משתמשים בבינה מלאכותית ,234,20/10/2025 15:59
ירון שמאי,1087737,שמן הקנולה יורד מהמדפים בישראל: זה המותג שאסור לשימוש  ,8380,20/10/2025 15:39
צוף צימרינג,1087732,קורטני קרדשיאן פגשה את אשת העסקים הישראלית: זה מה שעשתה | צפו,340,20/10/2025 15:38
איציק יצחקי,1087733,"התאוששות בשוק הנדל""ן? עלייה מתונה ברכישת דירות; המשקיעים חוזרים",426,20/10/2025 15:33
ענת סימן טוב,1087736,,0,20/10/2025 15:30
אפרת בבג'ני,1087734,"הקריפטו היומי: מגמה חיובית בשוק, הביטקוין ממשיך לעלות",233,20/10/2025 15:29
ענת סימן טוב,1087731,הראל ויזל משנה כיוון: שינוי מדיניות במועדון הדרים קארד באתר טרמינל X,339,20/10/2025 15:27
הדר הראל,1087730,"המיליונר הוותיק בוול סטריט חשף: ""כך תהפכו למיליונרים""",786,20/10/2025 15:19
אפרת בבג'ני,1087729,"אלי כהן: ""ישראל תעמוד ביעד ה-30% אנרגיה מתחדשת עד שנת 2030""",286,20/10/2025 15:08
כפיר אדר,1087728,ליאור שליין חושף לראשונה: זה הצעד הבא שלו בקריירה,1003,20/10/2025 15:00
כפיר אדר,1087727,איש העסקים קרס בחובות מיליונים: מדוע קיבל פטור מ-10 מיליון שקל?,917,20/10/2025 14:42
צוף צימרינג,1087723,לוסי איוב בהריון מתקדם ומשיקה פרויקט חדש | צפו,435,20/10/2025 14:34
רוי שיינמן,1087722,המניה שמזנקת ב-80% ומה קורה ב-S&P 500? היום בוול סטריט,784,20/10/2025 14:29
כפיר אדר,1087725,פיטורים בהייטק הישראלי: החברה ששולחת כמעט את כל עובדיה הביתה,971,20/10/2025 14:27
טל גורן,1087721,מלוס אנג'לס לישראל: אלה הסלבס שניסו את מותג האיפור החדש,541,20/10/2025 14:18
צוף צימרינג,1087719,נועה קירל תתחתן בעוד פחות מחודש: זו ההזמנה ששלחה למוזמנים,3873,20/10/2025 14:13
כפיר אדר,1087720,חברת הרהיטים הבטיחה ללקוחות בישראל לקנות בזול: לאן נעלם הכסף?,485,20/10/2025 14:13
איציק יצחקי,1087643,"מנכ""ל האוצר לשעבר: ""יש התעוררות בשוק הנדל""ן, אני אופטימי""",435,20/10/2025 14:03
טל גורן,1087717,"מיקי זוהר על אירועי הדרבי: ""הגיע הזמן להחמיר עם המתפרעים""",310,20/10/2025 13:59
כפיר אדר,1087718,ב-270 מיליון שקל: שטראוס עושה זאת לראשונה אחרי 25 שנה,486,20/10/2025 13:56
צוף צימרינג,1087713,אייל וולדמן בן ה-65 ובת הזוג בת ה-22 חושפים הכל: זה מה שעשו | צפו,60017,20/10/2025 13:51
ענת סימן טוב,1087716,"טסים מחר לחו""ל? אלו השיבושים הצפויים בנתב""ג",370,20/10/2025 13:41
צוף צימרינג,1087715,רוברטו בן שושן משיק: זו להקת הבנות החדשה של המדינה | צפו,1114,20/10/2025 13:41
כפיר אדר,1087710,מגיש ערוץ 14 החדש מגיב לאמירות נגדו: ''תודה לאל שניצלתי בזמן'',734,20/10/2025 13:38
כפיר אדר,1087714,המענקים סופגים קיצוצים בעשרות אחוזים: מי משלמים ביוקר?,301,20/10/2025 13:33
יהודה לוינגר,1087712,"מי מאיים על הרב ""הינוקא""? ""מקבל איומים ברצח""",8646,20/10/2025 13:30
טל גורן,1087711,בהיקף של מיליארד שקל: זה החיזוק שתקבל התעשייה הצבאית,183,20/10/2025 13:25
רוי שיינמן,1087701,עם גיוס של עשרות מיליוני דולרים - הקרן החדשה נחשפת,893,20/10/2025 13:25
ענת סימן טוב,1087707,הנתונים נחשפים: זינוק של 490% בשואבים שוטפים,315,20/10/2025 13:12
טל גורן,1087709,זעזוע במכבי חיפה: זו ההחלטה הדרמטית שהתקבלה,386,20/10/2025 12:56
יהודה לוינגר,1087708,40 עד 40: מי הם הצעירים המבטיחים לשנת 2025? ההרשמה נפתחה,1080,20/10/2025 12:56
כפיר אדר,1087706,ערוץ 13 סופג קנסות ענק: הנהלת הערוץ תתכנס לישיבת חירום,629,20/10/2025 12:44
טל גורן,1087703,"מבקר המדינה על אירועי הדרבי: ""הכתובת הייתה על הקיר""",233,20/10/2025 12:29
צוף צימרינג,1087704,הבת של גדעון סער בפרויקט מסקרן: זה הצעד החדש בחייה,0,20/10/2025 12:28
כפיר אדר,1087702,מנכ''ל ביג מוכן למלחמה: איקאה בקרב על כל הקופה,528,20/10/2025 12:23
צוף צימרינג,1087696,אופירה אסייג ובן הזוג איש העסקים עולים שלב בזוגיות | פרסום ראשון,5111,20/10/2025 12:19
רוי שיינמן,1087688,"הדרמה ביבואנית הרכב: ""אנחנו מתפטרים""",566,20/10/2025 12:15
כפיר אדר,1087700,"מענק חדש של 5,000 שקל: מי זכאי לבקש עד ה-30.11?",681,20/10/2025 12:08
טל גורן,1087698,"אייל ברקוביץ' נגד אוהדי הפועל תל אביב: ""אתם שונאי ישראל?""",599,20/10/2025 12:06
כפיר אדר,1087699,מגישת חדשות 13 לשעבר חושפת: ''שמחה לעדכן'',1590,20/10/2025 11:58
כפיר אדר,1087697,"תקלת ענק עולמית: הבנקים לא יכולים לתת שירות, אמזון קרסה",1589,20/10/2025 11:48
כפיר אדר,1087695,הסוף לחשבון הבנק? MAX בהצעה ששוברת את השוק,665,20/10/2025 11:37
טל גורן,1087694,"בן כספית זועם: ""חבורה של אפסים, אלימים, מופרעים וחלאות""",581,20/10/2025 11:37
יהודה לוינגר,1087690,פפר של בנק לאומי מעלה את הרף: נראות חדשה ועמלת מסחר שוברת שוק,1529,20/10/2025 11:36
ענת סימן טוב,1087692,זארה פותחת סניף ענק: זה המיקום שנבחר,515,20/10/2025 11:35
רוי שיינמן,1087693,עומר אדם במהלך ענק - זה הסכום שהחברה שלו תגייס,648,20/10/2025 11:32
איציק יצחקי,1087691,עובדים עלינו: הבניין בתל אביב שהוציא היתר תוך 4 חודשים בלבד,794,20/10/2025 11:29
צוף צימרינג,1087682,מאיה קיי ובן הזוג מבלים: זה מה שעשו השניים | צפו,442,20/10/2025 11:28
טל גורן,1087689,"ששון שאולוב חושף: ""כשהייתי ילד, הרגשתי לא חזק חברתית""",344,20/10/2025 11:22
כפיר אדר,1087687,דייר האח הגדול תובע את ביטוח לאומי: נחתך כששטף כלים בתכנית,394,20/10/2025 11:10
יהודה לוינגר,1087676,תומכי ישראל בעולם בסכנה ממשית: מה אפשר לעשות? | פרופ' ירון זליכה,683,20/10/2025 11:10
טל גורן,1087685,"משרד האוצר תחת מתקפה: ""גורם לפילוג בקרב הלוחמים""",206,20/10/2025 11:02
כפיר אדר,1087686,עדי הימלבלוי ובן זיני עולים שלב: זה המהלך שיסדר להם אקזיט,1144,20/10/2025 11:00
כפיר אדר,1087684,מכה לנהגים בישראל: הכביש המרכזי ייחסם הרמטית לתנועה,524,20/10/2025 10:48
טל גורן,1087681,"איש העסקים מתפוצץ: ""שייצא לנבצרות, אין לאף אחד ביצים לעשות זאת""",360,20/10/2025 10:34
ענת סימן טוב,1087680,אחרי שלושה עשורים: פרשת קלאב הוטל הסתיימה וזה מה שתרוויחו,698,20/10/2025 10:21
צוף צימרינג,1087675,"עומר אדם כבש את המדיסון סקוור גארדן: זה מה שעשה למען חיילי צה""ל | צפו",417,20/10/2025 10:19
טל גורן,1087679,"כתב חדשות 13 תוקף: ""איש מלא שנאה, בושה וחרפה""",1509,20/10/2025 10:13
ענת סימן טוב,1087678,"רמי לוי, ויקטורי או יוחננוף? זו רשת מזון שהעלתה מחירים אחרי החגים",920,20/10/2025 10:07
רוי שיינמן,1087669,רובי ריבלין לא עוצר - זה הסכום שחברת הביטקוין תגייס,712,20/10/2025 09:58
טל גורן,1087674,"ינון מגל תוקף את בן כספית: ""חבורה של שרלטנים""",410,20/10/2025 09:54
כפיר אדר,1087665,"מטורף: זוג מכרמיאל קבר את האמא בחצר, ולקח מענקים מביטוח לאומי",672,20/10/2025 09:53
ענת סימן טוב,1087673,בהשקעה של 1.6 מיליון שקל: רשת ההמבורגרים האהובה מתרחבת,291,20/10/2025 09:48
צוף צימרינג,1087670,רוני מאנה חוגג: זה מה שעשה בסוף השבוע האחרון | צפו,351,20/10/2025 09:46
כפיר אדר,1087672,"הערוץ האמין בישראל נחשף: כאן 11, ערוץ 14, קשת או רשת?",1033,20/10/2025 09:45
טל גורן,1087671,בסכום של 594 מיליון שקלים: כלל ביטוח בגיוס שיא,226,20/10/2025 09:37
כפיר אדר,1087668,"רייטינג: מאסטר שף בליגה משלה, ינון מגל לא מסתדר בלי נתניהו",1663,20/10/2025 09:26
איציק יצחקי,1087649,שינוי בדירה בהנחה: המכרז הצליח - ומאות דירות זולות ישווקו בשרון,636,20/10/2025 09:22
כפיר אדר,1087667,הקנס החדש ב-500 שקל מסבך נהגים: התקנה הזו נאכפת עכשיו,826,20/10/2025 09:09
ענת סימן טוב,1087666,ריינאייר מפעילה שרירים: לא רק על ישראל,309,20/10/2025 09:06
טל גורן,1087662,"ברק סרי תוקף: ""עלק אחדות, עם נתניהו זה רק שנאה ופירוד""",369,20/10/2025 09:05
כפיר אדר,1087664,מגישת חדשות 12 חוטפת מכוכב הפטריוטים: ''מרחם עליה'',1037,20/10/2025 08:59
כפיר אדר,1087663,ביטוח לאומי תפסיק עם ההטבה הזו: מי עומדים להפגע בקרוב?,1154,20/10/2025 08:41
ענת סימן טוב,1087660,רנואר בצעד חדש: זה מה שיימכר החל מהיום בחנויות,513,20/10/2025 08:26
רוי שיינמן,1087657,"יפן מזנקת, סין מפגרת - הבוקר המטורף בבורסות אסיה",280,20/10/2025 08:24
טל גורן,1087656,"דודי אמסלם ואלי כהן סיכמו: זה היו""ר החדש של חברת ניהול מערכת החשמל",402,20/10/2025 08:21
טל גורן,1087659,תנועת התעוררות בירושלים בדרישה חריגה: מעון ראש הממשלה יחזור לבלפור?,293,20/10/2025 08:02
כפיר אדר,1087658,לירז צ'רכי חושפת את הסיבה לגירושין מתום אבני: ''החיים קצרים'',1180,20/10/2025 08:01
טל גורן,1087655,"בבוקר שאחרי ביטול הדרבי: אלה העונשים שעשויה הפועל ת""א לספוג",1374,20/10/2025 07:33
רוי שיינמן,1087654,לקראת פתיחת המסחר: האם התקרית בעזה תדאיג את המשקיעים?,258,20/10/2025 07:28
כפיר אדר,1087652,העיר שכולם עוזבים: מאיפה 14% מהישראלים נטשו ממנה לחו''ל?,1275,20/10/2025 07:24
טל גורן,1087650,"דונלד טראמפ על התקרית הקשה ברפיח: ""מדובר במורדים סוררים""",282,20/10/2025 07:13
כפיר אדר,1087651,לקוחות בנק הפועלים? כך אתם צפויים להפגע ביומיים הקרובים,1232,20/10/2025 07:10
כפיר אדר,1087647,מגי טביבי מגיבה לראשונה לבחירה בה: ''תודה לה''',2069,20/10/2025 07:02
אפרת בבג'ני,1087622,"בנו של ניסים משעל קוטף ג'וב יוקרתי - לבקשת מפלגת ש""ס",386,20/10/2025 07:00
כפיר אדר,1087646,קנס של 1000 שקל ו-8 נקודות: הנהגים בכביש נתפסים במצלמות,2108,20/10/2025 07:00
אפרת בבג'ני,1087619,"רמי לוי, יוחננוף ו-ויקטורי מקפיצות מחירים: זה הפרי שהתייקר ב-368%",657,20/10/2025 06:50
כפיר אדר,1087645,יש לכם מכשיר סלולרי כזה? מה-31.12 לא תוכלו להשתמש בו בישראל ,1154,20/10/2025 06:32
כפיר אדר,1087644,אופירה אסייג חוגגת יום מאושר: ''אני אוהבת אותך'',506,20/10/2025 06:26
איציק יצחקי,1087641,הקונה התחרט - ועסקת הענק למכירת הקרקעות בלוד התפוצצה,638,20/10/2025 06:19
כפיר אדר,1087642,ביטוח לאומי מחלק מענקים למיליוני ישראלים: בדקו עכשיו בחשבון הבנק,565,20/10/2025 06:09
כפיר אדר,1087640,"בהשקעה של 700,000 שקל: זוכה האח הגדול בקמפיין חדש",861,20/10/2025 06:02
איציק יצחקי,1087454,"רכש דירה ב""הנחה של 500 אלף שקל"" - ואז הגיע השמאי",1200,20/10/2025 06:00
יהודה רוזן,1087639,התחרות בטיסות לניו יורק תגבר? זה הצעד של חברת התעופה הגדולה בעולם,648,20/10/2025 05:30
יהודה רוזן,1087638,"ויטקוף מגיב לראשונה לסערה בכיכר ולמו""מ: ""מטרוריסטים לאנשים"" | צפו",317,20/10/2025 05:18
יהודה רוזן,1087637,אחרי שטראמפ שב מישראל: השירות החשאי בהלם - זה האיום שנשקף לנשיא,525,20/10/2025 05:04
יהודה רוזן,1087634,"התיעוד שמסעיר את ארה""ב: הדייל נאבק בשוטרים בעליה למטוס | צפו",529,20/10/2025 04:45
רויטל ונונו,1087636,"שני אדרי: ""אחרי מה שעברתי עם יובל, אני בדרך לשידוך""",670,20/10/2025 04:06
רויטל ונונו,1087635,יונית לוי נפרדת מהמהדורה: תופיע לצד הילארי קלינטון,850,20/10/2025 03:31
יהודה רוזן,1087633,"כתב חדשות 12 מזהיר את פעיל הליכוד: ""עוד כמה מאות אלפים""",548,20/10/2025 02:48
רויטל ונונו,1087632,"אליאנה תדהר מסרבת להתפשט: ""נהג המונית רואה את כולי"" ",444,20/10/2025 02:37
רויטל ונונו,1087631,"הזמר המפורסם שוב מסתבך? ""להשמיד אותם מקטן עד גדול""",435,20/10/2025 01:38
רויטל ונונו,1087630,"יפית אטיאס: ""רציתי כל הזמן להיות בבית""",369,20/10/2025 01:04
יהודה רוזן,1087629,דרמה בליסבון: פרלמנט פורטוגל אסר את הצעד הדתי הבא - וזה העונש,353,20/10/2025 00:51
רויטל ונונו,1087628,"סערה בעקבות סרטון גזעני של סטודיו כושר: ""המתאמנות מאוימות""",413,19/10/2025 23:53
יהודה רוזן,1087627,"ינון מגל התפוצץ באולפן החדש: ""מה זו התועבה הזאת?"" | צפו",1010,19/10/2025 23:47
יהודה רוזן,1087626,יונית לוי וקושמרו בחוץ: זו המגישה שהקהל הכי אוהב,2175,19/10/2025 23:26
יהודה רוזן,1087625,הרכבים החדשים התרסקו – בגלל טעות קטנה אחת של הנהג,757,19/10/2025 23:13
רונן זכאי,1087623,צפו: לאחר ביטול הדרבי - תגרות רחוב בין אוהדי הקבוצות ,327,19/10/2025 23:07
רונן זכאי,1087620,"בן גביר מתפוצץ: ""התקפלות מבישה של לשכת ראש הממשלה""",235,19/10/2025 23:00
ירון שמאי,1087624,הישג לקניון החדש והגדול בישראל: בדרך לתואר יוקרתי בינלאומי,309,19/10/2025 22:55
ירון שמאי,1087621,המכה של שורדי הנובה: זו ההשפעה ארוכת הטווח של הטראומה,451,19/10/2025 22:34
ירון שמאי,1087618,מכה לנהגים: הקנס המרגיז חוזר אחרי 15 שנה,60429,19/10/2025 22:20
רונן זכאי,1087613,יוצאי האח הגדול נתקלו באירוע אנטישמי: כך סולקו ממסעדה,354,19/10/2025 21:59
אפרת בבג'ני,1087617,"כוכב ""האח הגדול"" חוגג יום מאושר: מאורס לבת זוגו",779,19/10/2025 21:43
רונן זכאי,1087610,טיילור מלכוב בתמונות רומנטיות עם בן הזוג החדש: צפו,492,19/10/2025 21:41
רונן זכאי,1087602,ארז איסקוב במהלך עסקי ענק - עם הפריט שהכי מזוהה איתו,884,19/10/2025 21:39
רונן זכאי,1087600,שיא כמות המבקרים בשנה אחת בכנרת - נשבר,261,19/10/2025 21:37
רונן זכאי,1087589,עובדים קשה? זו החברה שסגרה את הסופרלנד לרווחת העובדים,210,19/10/2025 21:36
כפיר אדר,1087611,"זוכה האח הגדול יקבל 70,000 שקל? זה הדייר שהחליט לתבוע",676,19/10/2025 21:33
כפיר אדר,1087609,ביטוח לאומי מבטל את ההטבות: זה מה שיקרה מה-1.1.2026,1681,19/10/2025 21:32
אפרת בבג'ני,1087616,"סקר מנדטים: נתניהו חוגג ניצחון אדיר, מה קרה לנפתלי בנט?",6283,19/10/2025 21:21
רונן זכאי,1087596,מנצחים למרות הכל: גידול משמעותי בתוחלת החיים בישראל ,241,19/10/2025 21:20
רונן זכאי,1087593,רימון הושלך לאולם אירועים: זה כתב האישום החריג,177,19/10/2025 21:18
רוי שיינמן,1087517,עונת הדוחות מתחילה: מה צפוי השבוע בוול סטריט?,458,19/10/2025 21:13
אפרת בבג'ני,1087615,ענקית האלקטרוניקה תפצה אלפי לקוחות: תשלם 11.2 מיליון שקלים,351,19/10/2025 21:00
רונן זכאי,1087576,ענד שרשרת מגן דוד ונעצר: זו המדינה שעיכבה ישראלי בטענה מגוחכת,191,19/10/2025 21:00
רונן זכאי,1087614,דרמת ענק בבלומפילד: המשטרה מבטלת את הדרבי לאחר התפרעויות,476,19/10/2025 20:54
יהודה לוינגר,1087612,דרמה בפוליטיקה: ראש המוסד לשעבר יוסי כהן בהכרעה גורלית ,4768,19/10/2025 20:47
רונן זכאי,1087568,בשווי מאות אלפי דולרים: נעצרו בחשד לגניבת לגו נדיר,257,19/10/2025 20:38
אפרת בבג'ני,1087607,"אברי גלעד בהצהרה דרמטית: ""אני צריך עזרה""",952,19/10/2025 20:27
ירון שמאי,1087608,"התפתחות בפרשת הסרטון האינטימי של הזמרת: ""עוד קטינות תועדו בחדר""",2503,19/10/2025 20:26
רונן זכאי,1087606,"הותר לפרסום: שני חיילי צה""ל נהרגו היום בדרום רצועת עזה ",255,19/10/2025 20:09
ירון שמאי,1087604,"כוכב האח הגדול תובע: ""נפצעתי בבית האח - והפכתי לנכה""",571,19/10/2025 19:39
אפרת בבג'ני,1087605,"כוכבת ""חתונה ממבט ראשון"" מאורסת: ""היה לי ברור שאתחתן איתך""",533,19/10/2025 19:37
יהודה לוינגר,1087603,בנק הפועלים מגיב לראשונה לשביתת הענק של העובדים,525,19/10/2025 19:22
אפרת בבג'ני,1087601,וואטסאפ בבשורה למשתמשים: זה הפיצ'ר החדש שישולב באפליקציה,598,19/10/2025 19:18
רוי שיינמן,1087559,הביקוש לחשמל מזנק - כך אתם יכולים להרוויח,538,19/10/2025 19:05
כפיר אדר,1087560,עדן חסון עושה אקזיט: בכמה כסף מכר את הלהיט הענק?,439,19/10/2025 18:55
יהודה לוינגר,1087594,איש העסקים הישראלי מתרסק: נאלץ למכור את מלון היוקרה ב-270 מיליון דולר,1711,19/10/2025 18:46
אפרת בבג'ני,1087598,"עמית סגל מתפוצץ בשידור חי: ""תעמולה פרועה, מטורפת ואנטי ישראלית""",4904,19/10/2025 18:45
ירון שמאי,1087599,"שוב שביתת ענק בבנק הפועלים: 8,000 עובדים סוגרים את הסניפים",1598,19/10/2025 18:41
הדר הראל,1087597,חמשת הסודות של המיליארדר שלמה קרמר,899,19/10/2025 18:37
ירון שמאי,1087595,"איש העסקים לנתניהו: ""פחדן, תגיד שרועדות לך הביצים ממנה""",4594,19/10/2025 18:33
אפרת בבג'ני,1087592,"קבוצת הנדל""ן חוגגת: זכתה לביקושים בסך של כ-1.55 מיליארד דולר",265,19/10/2025 18:07
יהודה לוינגר,1087591,מכה למשה חוגג: יחזיר 10 מיליון שקל בעסקה עם טדי שגיא,3397,19/10/2025 18:02
רונן זכאי,1087581,"תיעוד דרמטי: מטוס נאלץ לנחות נחיתת חירום, סוללה גרמה לשריפה",247,19/10/2025 18:01
רונן זכאי,1087571,דרמה במוזיאון הלובר: זו יצירת האומנות המפורסמת שנגנבה,351,19/10/2025 17:59
כפיר אדר,1087553,קנסות של עד 1500 שקל ו-10 נקודות: זו העבירה שמסבכת נהגים,583,19/10/2025 17:53
אפרת בבג'ני,1087590,"מאור ברוכמן חושפת: ""צריך להתחיל בגיל 24, זה בדיוק הזמן""",578,19/10/2025 17:52
צוף צימרינג,1087289,"הזמר אייל לוי כובש את ילדי ישראל ומצטרף ל""כאן 11"" | פרסום ראשון",411,19/10/2025 17:37
ירון שמאי,1087588,"עמית סגל, קושמרו או ינון מגל? זה העיתונאי הכי אמין בישראל",1230,19/10/2025 17:34
אפרת בבג'ני,1087587,"סיכום המסחר בבורסה: ירידות במדדים, זו החברה שצנחה ביותר מ-6%",442,19/10/2025 17:21
יהודה לוינגר,1087586,"הבכיר בבורסה בישראל: ""אנחנו נמצאים בנקודת זמן רגישה""",362,19/10/2025 17:18
צוף צימרינג,1087582,בר כהן חושפת למה היא מעלה פחות תוכן אישי ברשתות: זו הסיבה | צפו,465,19/10/2025 17:05
איציק יצחקי,1085591,חברת ההתחדשות העירונית חושפת: אין דירות ב-2 מיליון שקל,548,19/10/2025 17:04
ירון שמאי,1087584,שורדי השבי פונים למימון המונים: מי רוצים לגייס 5.5 מיליון שקל?,1401,19/10/2025 17:00
צוף צימרינג,1087585,אור כהן בצעד חדש בחייה: זה מה שעשתה,0,19/10/2025 16:49
ענת סימן טוב,1087583,אל על מרוויחה על הנוסעים: זה העודף שמשאירה אצלה,496,19/10/2025 16:41
אפרת בבג'ני,1087579,"בן כספית נגד ינון מגל וכוכבי ""הפטריוטים"": ""ככה נראה פולחן אישיות""",746,19/10/2025 16:23
ענת סימן טוב,1087578,וולט עושה זאת שוב: רשת המשלוחים מקבלת הארכה נוספת,290,19/10/2025 16:20
יהודה רוזן,1087580,מהפכה במערכת הבריאות: כך ישתנה הטיפול הפסיכיאטרי בישראל,507,19/10/2025 16:18
יהודה רוזן,1087577,המחקר הוכיח: ניתוח הקטנת חזה עשוי להגן מפני מחלות קשות ,298,19/10/2025 16:14
יהודה לוינגר,1087574,רשת 13 יוצאת לדרך חדשה: זה המינוי המפתיע לדובר של הערוץ,547,19/10/2025 16:14
ירון שמאי,1087575,תביעה נגד וולט: השליח נהרג בתאונת אופנוע – ללא ביטוח,584,19/10/2025 16:07
יהודה רוזן,1087573,עם ניסיון של 30 שנה: זה האיש שינהל חברת האלקטרוניקה הגדולה,849,19/10/2025 16:06
יהודה רוזן,1087572,"עם כוכב רשת וקמפיין ענק - כך תנסה הרשת לגרום לכם ""לזוז""",559,19/10/2025 15:55
אפרת בבג'ני,1087570,הטבות מס בשווי של עד 123 אלף שקלים בשנה: אלו הזכאים,478,19/10/2025 15:51
צוף צימרינג,1087566,"יובל רפאל: ""הדבר הקטן הזה מחזיק את הנפש שלי""",304,19/10/2025 15:50
ענת סימן טוב,1087569,"משרד החוץ בהודעה ליעד האהוב: ""יש לנקוט במשנה זהירות""",229,19/10/2025 15:43
כפיר אדר,1087552,טיסה אחרי ניתוח? זה מה שעשוי לגרום לסיבוכים חמורים ולסכן חיים,284,19/10/2025 15:41
רונן זכאי,1087565,"שי זנדני ימונה למנכ""ל הלשכה לטכנולוגיות המידע בישראל",468,19/10/2025 15:40
כפיר אדר,1087558,"אברי גלעד סוגר חשבון: ''עיוור, חירש, וגם לא חכם במיוחד''",686,19/10/2025 15:37
כפיר אדר,1087548,"המותג האהוב צונח: הישראלים קלטו את מה שנשיא ארה""ב הבין?",1007,19/10/2025 15:33
אפרת בבג'ני,1087567,"הקריפטו היומי: מגמה שלילית בשוק, מה קרה לביטקוין ולריפל?",357,19/10/2025 15:28
