שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
צוף צימרינג,1064659,אורטל עמר בדרך לילד שני? כך היא משתפת מול כולם,448,14/05/2025 14:30
צוף צימרינג,1064671,יובל רפאל מקבלת את הכתר מעדן גולן: זה הצעד הנוצץ של השתיים,685,14/05/2025 14:29
כפיר אדר,1064640,אחרי חמש שנים בלבד: רן דנקר בפרידה כואבת במיוחד,760,14/05/2025 14:27
אורטל כהן,1064687,שינוי בשוק העבודה: זה המיזם החדשני שיעזור למעסיקים,272,14/05/2025 14:16
יהונתן פרי,1064685,"דני אבדיה ולינוי אשרם הולכים הביתה: ""החלטנו לסיים את דרכנו המשותפת""",1627,14/05/2025 14:02
שרון בירקמן,1064684,"ביידן הגביל, טראמפ פתח: שבבי ה-AI חוזרים לשוק, ישראל תרוויח",392,14/05/2025 13:52
אורטל כהן,1064680,"הדרמה של כוכבת האח הגדול: ""גורשנו בבושת פנים"" ",721,14/05/2025 13:48
יהונתן פרי,1064682,בית המשפט קבע: חוות הרכיבה תפצה את הצעירה במאות אלפי שקלים,318,14/05/2025 13:42
כפיר אדר,1064647,הזוכה בלוטו חושפת: מצאה 200 שקל במדרכה וזכתה ב-10 מיליון שקל,2796,14/05/2025 13:29
צוף צימרינג,1064639,"אלירז שדה בעצבים על אילנית לוי: ""איך זה קורה לי פעמיים?!""",1369,14/05/2025 13:21
יהונתן פרי,1064674,דיסקונט מכריז: זה המינוי הבכיר החדש שינהל את הכסף שלכם,497,14/05/2025 13:20
אורטל כהן,1064672,"עדי בוזגלו על המצב הרפואי: ""זיהום בגלל הניתוח הקשה, פתחו את הבטן""",530,14/05/2025 13:18
איציק יצחקי,1064675,"וורן באפט ממליץ: ""צפו בסרט הזה ותלמדו משהו על מניות""",2555,14/05/2025 13:18
כפיר אדר,1064678,משפחתו של גדי קינדה בהודעה חשובה: ''תודה על הטיפול המסור'',913,14/05/2025 13:18
כפיר אדר,1064644,עוקץ חניות חדש בישראל: כך עובדים עליכם ולא ידעתם,3061,14/05/2025 13:14
ירון שמאי,1064676,עם זינוק של 47%: האם זו מניית הרכב הטובה ביותר לשנת 2025?,184,14/05/2025 13:13
איציק יצחקי,1064666,"הלמ""ס: צניחה ברכישת דירות חדשות; זינוק בדירות יד שנייה",665,14/05/2025 13:00
אורטל כהן,1064665,מסעדת ההמבורגרים האהובה משנה כיוון: זה המהלך המפתיע,296,14/05/2025 12:54
צוף צימרינג,1064668,נטלי דדון בצעד ציוני ישראלי לאור יום הנכבה: זה מה שעשתה,268,14/05/2025 12:46
ירון שמאי,1064670,לא ישנים טוב? זו הטעות הנפוצה שאתם עושים במיטה,299,14/05/2025 12:43
יהונתן פרי,1064662,שורדות השבי נפגשו עם הכוכבת הבינלאומית: על מה הן נמנעו מלדבר?,351,14/05/2025 12:40
שרון בירקמן,1064667,"הקרב בין חתולים לכלבים, גרסת הקריפטו  – כך השוק הכריע",277,14/05/2025 12:32
כפיר אדר,1064627,ביטוח הראל ישלם ביוקר? זו הסיבה שלקוח סיעודי הגיש תביעה,6992,14/05/2025 12:31
כפיר אדר,1064614,עוז זהבי מסיים פגישה מרגשת בפציעה: ''יצא איתי כלב'',616,14/05/2025 12:27
כפיר אדר,1064664, בלגן בחדשות 13: האם המנכ''לית בדרך הביתה בהפתעה?,650,14/05/2025 12:23
אורטל כהן,1064658,10 מיליון דולר: זה המוסד האקדמאי שזוכה לתרומה חסרת תקדים,381,14/05/2025 12:17
ענת סימן טוב,1064663,הזיגזג נמשך וחופשות הקיץ בספק: חברת הלואו קוסט דחתה את החזרה לישראל,479,14/05/2025 12:12
יהונתן פרי,1064656,מתיחת פנים בלב העיר המרכזית: כך ירוויחו תושבי האזור,363,14/05/2025 12:03
איציק יצחקי,1064634,דירוג התחדשות עירונית: איזו חברה מובילה בפינוי בינוי בישראל?,8393,14/05/2025 12:00
שרון בירקמן,1064657,פותחת את השנה חזק: אברא עם זינוק של 46% ברווח הנקי,348,14/05/2025 11:47
אורטל כהן,1064652,טעים ומנחם: הנשנוש האולטימטיבי שלא תפסיקו לאפות ולזלול,12398,14/05/2025 11:43
אורטל כהן,1064516,"מאור בוזגלו נסער מהפרידה: ""חץ ללב, כל רגע כזה מקבל משקל אחר""",21875,14/05/2025 11:39
צוף צימרינג,1064623,"אייל גולן מקבל רמז מדניאל גרינברג? ""אהבת עולמים""",704,14/05/2025 11:37
כפיר אדר,1064622,מס כבד עומד להיכנס לתוקף: זו המכה שמאיימת על החסכונות שלכם,2146,14/05/2025 11:35
ענת סימן טוב,1064654,זינוק ברכישת ביטוחי ביטול טיסה: הישראלים לא לוקחים סיכונים    ,357,14/05/2025 11:34
יהונתן פרי,1064649,"ישראל עוצרת נשימה למשך שעה: ""אי אפשר להמשיך בלי החטופים""",159,14/05/2025 11:31
כפיר אדר,1064653,ישראל עושה היסטוריה באירוויזיון: הערוץ הזה הוא היחיד בעולם,1188,14/05/2025 11:29
אורטל כהן,1064646,"נחשפה הסיבה לעזיבתו של ערן זהבי? ""התמודדת באצילות נפש""",164,14/05/2025 11:25
ירון שמאי,1064645,המורים קורסים: בישראל כמו באירופה – הפתרון הוא 18 ילדים בכיתה,2736,14/05/2025 11:15
צוף צימרינג,1064632,"ינון מגל ממשיך לתקוף את אימו של עידן אלכסנדר: ""אירוע מופרע""",951,14/05/2025 11:09
הדר הראל,1064641, שאלנו את ChatGPT: ערן זהבי טעה בעזיבת מכבי תל אביב?,330,14/05/2025 11:09
יהונתן פרי,1064643,סקר הקבלנים מפתיע: זה מה שצריך להדאיג אתכם לפני התחלת השיפוץ,461,14/05/2025 11:08
אורטל כהן,1064633,"שינויים בצמרת חברת הענק: המנכ""לית פורשת לאחר 15 שנה",356,14/05/2025 11:03
אורטל כהן,1064642,מכה נוספת לצרכנים: אלו חברות המזון שיעלו את המחירים,310,14/05/2025 10:55
כפיר אדר,1064637,ברק אברמוב וג'קי בן זקן בעסקת מיליונים: זו החברה בה השקיעו,9222,14/05/2025 10:35
שרון בירקמן,1064638,פריון: ההכנסות ברבעון צנחו ב-43% - מה החברה צופה להמשך השנה?,259,14/05/2025 10:34
ענבל מנור,1064636,"ערן זהבי שבר את תקרת הזכוכית: כמה שווה כוכב מכבי ת""א?",1247,14/05/2025 10:25
יהונתן פרי,1064635,"יובל רפאל תהיה מוגנת? זו ההחלטה שאושרה: ""לא נוכל להרחיב פומבית""",194,14/05/2025 10:23
כפיר אדר,1064609,אורבניקה עושה היסטוריה: כמה הרוויחה לראשונה כחברה ציבורית?,308,14/05/2025 10:17
הדר הראל,1064628,הסכנות של ChatGPT: חובה לכל מי שמשתמש בצ'אטבוט - על מה אסור לדבר,1634,14/05/2025 10:17
כפיר אדר,1064631,"רייטינג: כאן 11 מדהימה את קשת, האירוויזיון שובר שיאים",2737,14/05/2025 10:14
איציק יצחקי,1064478,דירוג פיקדונות הבנקים: איזה בנק מעניק 1% יותר מהמתחרים?,8544,14/05/2025 10:10
כפיר אדר,1064604,"הבן של אייל ברקוביץ' דורש: ''תירק על ינון מגל, זבל''",1037,14/05/2025 10:09
צוף צימרינג,1064605,"בר כהן נגד טליה עובדיה: ""אוהבת להגיב רפש""",4124,14/05/2025 10:07
יוסף דולגופולסקי,1064617,הימור מסוכן או מהלך מבריק? רכש אתריום בחצי מיליארד דולר מהלוואות,1218,14/05/2025 10:05
יהונתן פרי,1064629,ניר ברקת חוגג: ההנפקה של איטורו מכה את הציפיות,1171,14/05/2025 10:00
כפיר אדר,1064607,חברות הביטוח בדרך לשלם לכם ביוקר? זה הסכום שאולי תקבלו,587,14/05/2025 09:48
שרון בירקמן,1064626,הכלכלנים הזהירו שהמכסים יגרמו לאינפלציה להשתולל – אפריל הפתיע,299,14/05/2025 09:41
יהונתן פרי,1064624,הזמר המזרחי שנדחק לשוליים בקאמבק: כתב האישום של האחים ראובני,596,14/05/2025 09:36
יהונתן פרי,1064618,"צפו: מפגינים פרו-פלסטינים בניסיון פריצה למסע""ת של השר סער ביפן",318,14/05/2025 09:22
שרון בירקמן,1064621,אפי נכסים פותחת את 2025: המספרים עולים - אבל מה עם הרווח?,240,14/05/2025 09:17
אורטל כהן,1064613,אירית רחמים הפסידה בתביעה: למי היא תצטרך לשלם 90 אלף שקל?,2240,14/05/2025 09:08
כפיר אדר,1064620,"מענק מיוחד של 7,000 שקל: מי זוכה לקבל אותו?",618,14/05/2025 09:05
אפרת קרסנר,1064612,ישראל חוטפת באירוויזיון: אחרי שידור חצי הגמר השיר הישראלי נופל בהימורים,23197,14/05/2025 09:01
כפיר אדר,1064619,"מטורף: ערך המטבע זינק ב-2,713.13% בתוך כמה שעות ",5141,14/05/2025 08:58
שרון בירקמן,1064616,כאל רושמת רווח שיא – האם היא באמת שווה 4.5 מיליארד שקל?,542,14/05/2025 08:56
יהונתן פרי,1064608,סם אונס וקמאגרה: מה עוד נתפס בחנות בתל אביב שרק נראתה תמימה?,396,14/05/2025 08:52
ענת סימן טוב,1064611,שבועות בלי להיקרע במחיר: בדקנו איפה עוד אפשר למצוא חופשה בזול  ,375,14/05/2025 08:39
אורטל כהן,1064599,רוסלנה רודינה בלבן: זה הפרויקט בשווי חצי מיליון שקל  ,984,14/05/2025 08:38
כפיר אדר,1064606,גל ביטולי הטיסות מחמיר: אלו היעדים שלא תוכלו לטוס אליהם,2208,14/05/2025 08:38
שרון בירקמן,1064610,הקרב על 56 מיליארד דולר: מאסק עדיין מנסה לקבל את חבילת התגמול שלו,291,14/05/2025 08:30
יהונתן פרי,1064602,מאיפה הכסף? ועדת הכספים אישרה העברת 6.8 מיליארד שקל נוספים,375,14/05/2025 08:20
כפיר אדר,1064603,"מגישות חדשות 12 נמלטות: ''עוד לא 8:00, איך התחיל היום שלכם?''",3439,14/05/2025 08:10
איציק יצחקי,1064051,"מנכ""ל חברת הנדל""ן: זה מה שיקרה למחירי הדירות ב-2025 ו-2026",21897,14/05/2025 08:03
כפיר אדר,1064600,"שוב אזעקות בישראל: מיליונים רצים למקלטים, נתב''ג עוצר",293,14/05/2025 07:49
כפיר אדר,1064598,אדל בספלוב חושפת לראשונה: זה הבית החדש ששווה מיליונים,6091,14/05/2025 07:37
כפיר אדר,1064597,אופירה אסייג מתרגשת: ''תתכוננו לצרוח'',4535,14/05/2025 07:13
כפיר אדר,1064596,מושיקו מור מקבל לא: זה יועץ התקשורת שמסרב לטפלו בו,641,14/05/2025 06:59
כפיר אדר,1064595,בנק ישראל מתכונן לשקל החדש: זה מה שיקרה מחר,68268,14/05/2025 06:55
שרון בירקמן,1064495,לראשונה מזה שנים: ענקית ההשקעות היפנית עוברת לירוק,281,14/05/2025 06:41
כפיר אדר,1064594,בעלי מכבי ת''א מיץ' גולדהאר נפרד: ''עבודה רבה לפנינו'',8195,14/05/2025 06:23
אפרת בבג'ני,1064564,חלום הרכב האוטונומי מתרחק? פיטורי ג'נרל מוטורס מציגים תמונה מדאיגה,327,14/05/2025 06:21
כפיר אדר,1064593,עודד מנשה ועדן הראל נפרדים מישראל: ''למה היינו צריכים את זה?'',43052,14/05/2025 06:17
איציק יצחקי,1064256,"צמוד קרקע בעיר הזו ב-5.7 מיליון שקל - וכמה עולה דירה בת""א?",661,14/05/2025 06:11
כפיר אדר,1064592,דובי פרנסס חוטף מכה? ''הכריש'' מקשת 12 מאבד גובה,8516,14/05/2025 06:09
שרון בירקמן,1064458,"הראל: מדד אפריל יהיה גבוה, אבל האינפלציה זוחלת מטה | סקירה",301,14/05/2025 06:03
אפרת קרסנר,1064565,רוקדים עם כוכבים 2025: הזוגות שישתתפו בתוכנית נחשפים,9179,14/05/2025 06:00
ענת סימן טוב,1064574, איזו חברה תעופה חזרה לטוס ואיזו עדיין לא? עושים לכם סדר  ,1153,14/05/2025 06:00
ענת סימן טוב,1064577,4 מיליארד דולר על הרצפה: אולי גם לכם מגיע פיצוי על טיסה שבוטלה    ,1280,14/05/2025 06:00
כפיר אדר,1064591,ביטוח לאומי בבשורה משמחת: זה המענק שתקבלו ב-12.6,13137,14/05/2025 05:56
רויטל ונונו,1064590,"אלונה סער משתפת: ""עקצו את אבא שלי בסכום של 350 אלף שקל""",1163,14/05/2025 04:32
יהודה רוזן,1064589,"אזהרה, חיה: כשגורי אריות נתפסים בבתים - זה מה שעשה האריה לבעליו ",399,14/05/2025 04:24
רויטל ונונו,1064588,שי לי עופרי בזוגיות חדשה? זו התמונה שהסגירה אותה,2163,14/05/2025 03:54
יהודה רוזן,1064586,אביבית בר זוהר הופתעה: ביקשה אברך קיבלה רב | צפו,3606,14/05/2025 03:36
רויטל ונונו,1064587,"יעל שלביה באמירה מביכה מול המצלמות: ""אתה מוציא אותי לא טוב""",6639,14/05/2025 03:19
רויטל ונונו,1064585,"רוסלנה רודינה לאחר הגירושים: ""עשיתי טעות שפרשתי. התגעגעתי""",1505,14/05/2025 02:33
יהודה רוזן,1064584,"הרגשתם? רעידת אדמה הורגשה ברחבי ישראל: ""התעוררתי. הכל הסתובב""",5198,14/05/2025 02:03
יהודה רוזן,1064582,"זעם בקרב שוכרים על wework: ""כאיטלקי, אם קורה בחו""ל הייתה זעקה""",550,14/05/2025 02:00
רויטל ונונו,1064583,"הישראלית שביזתה את תאילנד מגיבה: ""אני נורא מצטערת על המשפט שאמרתי""",5517,14/05/2025 01:59
רויטל ונונו,1064581,התוכנית הכי נצפית בהיסטוריה של ערוץ 12 חוזרת - ועם שינוי אחד בולט,819,14/05/2025 00:55
יהודה רוזן,1064570,"מגישת הטלוויזיה הידוענית לא מצאה את המילים: ""למישהו יש תשובות""?",3711,14/05/2025 00:53
יהודה רוזן,1064580,"משפחות נפגעי הטבח תוקפות את אם החטוף: ""סכין בגב. אין לך זכות""",1607,14/05/2025 00:49
יהודה רוזן,1064579,"ינון מגל הצית סערה ומותקף בזעם ע""י הקולגות: ""ערל לב. כת מטונפת""",2569,14/05/2025 00:12
ירון שמאי,1064578,צפו בדרמה על הבמה: כוכבת הילדים קיבלה צירים באמצע ההצגה,1093,13/05/2025 22:59
גיא מויאל,1064576,אביב גפן חושף: זה הזמר הבינלאומי המפורסם שישתף עמו פעולה,2161,13/05/2025 22:51
אפרת בבג'ני,1064575,ירידה של למעלה מ-10% בהיקף המתגייסים למילואים | אלו הסיבות,217,13/05/2025 22:35
ירון שמאי,1064573,Wiz עשתה את האקזיט הגדול בישראל: מי ירוויח מזה 600 מיליון דולר?,2768,13/05/2025 22:26
אפרת בבג'ני,1064572,כ-50% מהישראלים סבורים: זה הגיל האידיאלי לרכישת דירה ראשונה,334,13/05/2025 22:19
גיא מויאל,1064571,לא רק טראמפ: חברת אנבידיה סגרה עסקת ענק במזרח התיכון,620,13/05/2025 22:14
כפיר אדר,1064543,אבל בעולם המוזיקה הישראלי: האמן האהוב נפטר בגיל 58,2957,13/05/2025 22:02
יהודה רוזן,1064569,חברת התעופה הישראלית בשינוי דרמטי ומשמעותי בקו המבוקש לניו יורק ,661,13/05/2025 21:45
אפרת בבג'ני,1064568,"ינון מגל נגד אמו של עידן אלכסנדר: ""כפיות טובה, לא מודה לראש הממשלה""",2458,13/05/2025 21:39
גיא מויאל,1064567,ערן זהבי בהודעה דרמטית: זה מה שיקרה בעוד שבועיים,1471,13/05/2025 21:31
כפיר אדר,1064539,עדי בוזגלו לא מפסיקה לבכות: ''הוא בסכנת חיים'',19884,13/05/2025 21:25
שרון בירקמן,1064526,ענקיות הרכב מתרסקות: זו החברה שהרווח שלה צנח ב-94%,8990,13/05/2025 21:21
גיא מויאל,1064566,על השטיח האדום בפסטיבל קאן: דניאלה פיק הזכירה לעולם,655,13/05/2025 21:20
יהודה רוזן,1064563,עמית סגל לא שותק: אחרי התביעה נגד פאולה - זו הכתבת שעל הכוונת,1111,13/05/2025 20:55
כפיר אדר,1064518,בגיל 37: טהוניה רובל שוב חוזרת לשוק הרווקות,4926,13/05/2025 20:47
גיא מויאל,1064562,האמנים בישראל ירוויחו? הצעת חוק חדשה בכנסת,259,13/05/2025 20:45
כפיר אדר,1064533,דרמה במכס בנתב''ג: זה מה שגילו הבודקים במזוודות,970,13/05/2025 20:44
ירון שמאי,1064561,ליאור סושרד מצטרף לראש המוסד לשעבר: זה הג'וב החדש שלו,3634,13/05/2025 20:40
יהודה רוזן,1064559,"יועצו של רה""מ מעורר סערה בהתבטאות על שרה נתניהו: ""היא יורקת""",337,13/05/2025 20:25
גיא מויאל,1064560,עסקת הנשק הגדולה בהיסטוריה: טראמפ מוכר לסעודיה בסכום אסטרונומי,445,13/05/2025 20:24
אפרת בבג'ני,1064558,הבורסה לניירות ערך מסכמת רבעון חזק: הרווח זינק ב-39%,548,13/05/2025 20:17
גיא מויאל,1064553,"יוזמת ""ישראל עוצרת"" ממשיכה: מחר ב-12 יושבתו העסקים?",196,13/05/2025 19:59
אפרת בבג'ני,1064556,"מגישת ערוץ 14 המתפטרת עם בעלה: ""כמה זמן לא היה לנו את זה""",1032,13/05/2025 19:54
גיא מויאל,1064555,בעקבות טיל מתימן: אזעקות ברחבי גוש דן והסביבה,301,13/05/2025 19:53
יהודה רוזן,1064557,"מגישי חדשות 12 הופיעו בפני המשטרה - זה השכר שקיבלו: ""כסף מהממשלה""",3520,13/05/2025 19:53
אורטל כהן,1064508,"גלית גוטמן חושפת: ""יכול להקטין אותי בתוך מערכת היחסים""",1349,13/05/2025 19:50
שרון בירקמן,1064426,המהלך של טראמפ ישים סוף לרווחים המטורפים של חברות הפארמה?,316,13/05/2025 19:45
כפיר אדר,1064460,הסוף להגעה לרשות האוכלוסין? זה השירות שתקבלו מהיום,822,13/05/2025 19:43
כפיר אדר,1064504,נינג'ה פותחת מסעדה בישראל: אלו השפים שיבשלו בה,400,13/05/2025 19:42
כפיר אדר,1064554,ישראל מנחיתה מכה על עזה: אחיו של סינוואר חוסל?,859,13/05/2025 19:33
כפיר אדר,1064447,הקלות חדשות בדרך? ''איך מתמודדים עם חובות בעקבות המלחמה?'',747,13/05/2025 19:15
אפרת בבג'ני,1064363,צורכים חומוס כממרח קנוי? כך תעשו זאת מבלי להתפשר על הבריאות,510,13/05/2025 19:11
גיא מויאל,1064552,בשורה לנהגים בישראל: הצעת החוק שבדיון בכנסת,274,13/05/2025 19:03
אפרת בבג'ני,1064549,"מגיש ערוץ 14 מעורר סערה: ""שופר, תספיק לבלבל את המוח""",413,13/05/2025 19:01
כפיר אדר,1064550,מהפכה בחשבונות הבנק של מיליוני ישראלים: זה מה שיקרה ב-1.12,20970,13/05/2025 18:57
כפיר אדר,1064551,הלם בליכוד: אחת הדמויות החזקות במפלגה מורדם ומונשם,10016,13/05/2025 18:51
גיא מויאל,1064548,במקום ששמור לזמרים: בן בן ברוך יופיע לראשונה שם,231,13/05/2025 18:41
צוף צימרינג,1064506,עומר אדם בסטואציה חריגה על הבמה: זה מה שקרה,447,13/05/2025 18:32
יהודה רוזן,1064547,"בשורה משמחת לטסים מנתב""ג: חברת הלואו קוסט וויז אייר חוזרת השבוע",740,13/05/2025 18:29
כפיר אדר,1064546,"מיקרוסופט מבצעת זעזוע: אלפי עובדים יפוטרו, כמה מישראל?",1942,13/05/2025 18:29
אפרת בבג'ני,1064545,"סיכום המסחר בבורסה: מגמה מעורבת, זו המניה שצנחה ביותר מ-7%",467,13/05/2025 18:17
גיא מויאל,1064542,לאחר שנה בלבד: האקזיט שביצעו שלושה יוצאי יחידת 8200,765,13/05/2025 18:04
שרון בירקמן,1064544,זינוק של 1.8 טריליון דולר: השווקים נדלקים – אבל מה הלאה?,375,13/05/2025 18:00
כפיר אדר,1064497,הנהגים בישראל מסתבכים בענק: יותר קנסות והרבה יותר נקודות,239,13/05/2025 17:54
אפרת בבג'ני,1064540,סובלים מריח רע מהפה? זה מה שאתם חייבים לדעת,298,13/05/2025 17:53
ice ice,1064541,סדר הנחת תפילין - מדריך מפורט לסדר הנחת תפילין לפי נוסח עדות המזרח,0,13/05/2025 17:51
כפיר אדר,1064511,בתוך 24 שעות: ערכו של המטבע זינק ב-447.08%,1149,13/05/2025 17:46
אפרת בבג'ני,1064535,קמטק שוברת שיא ענק: כמה הרוויחה ברבעון הראשון של שנת 2025?,336,13/05/2025 17:40
אפרת קרסנר,1064537,"חדשות 12 פרסמו תחקיר - וגרמו לביהמ""ש לערוך משפט חוזר לרוצח",434,13/05/2025 17:35
גיא מויאל,1064536,מדד הרייטינג עומד בפני שינוי? ועדת הכלכלה התכנסה לדיון,651,13/05/2025 17:34
ירון שמאי,1064534,אבל בעולם התקשורת: העיתונאי המוערך הלך לעולמו בגיל 84,1196,13/05/2025 17:24
אפרת קרסנר,1064532,"כוכבת קשת 12 חושפת דרמה במסעדה: ""תעיף אותם החוצה""",259,13/05/2025 17:23
אפרת בבג'ני,1064531,"כתבת חדשות 12 חושפת: ""אחת הנשים הכי חזקות שפגשתי""",351,13/05/2025 17:18
איציק יצחקי,1064414,השכונה שגורמת לזינוק במבצעי הקבלנים - וזו הסיבה,507,13/05/2025 17:15
צוף צימרינג,1064498,"יובל רפאל חוטפת מדורון מדלי: ""אנחנו לא יכולים לנצח באירוויזיון השנה""",50989,13/05/2025 17:13
גיא מויאל,1064530,גוגל מרעננת את פניה לאחר כעשור: השינוי שביצעה במותג,383,13/05/2025 17:11
אפרת קרסנר,1064529,"חיה מ""חתונמי"" חושפת כי הרגישה מנודה: ""הבנות נפגשו בשבת ואני לא""",681,13/05/2025 17:10
ice ice,1064528,ברכת המזון נוסח ספרד - הנוסח המלא,0,13/05/2025 16:52
כפיר אדר,1064512,רשות המסים עושה סוף לשיטה: מי עומדים לשלם ביוקר?,511,13/05/2025 16:47
כפיר אדר,1064513,ביג גלילות סופגת מכה קשה: זה מה שקורה בשבתות ולא ידעתם,1189,13/05/2025 16:45
אפרת בבג'ני,1064525,ענף ההייטק הישראלי בסכנה? זה מה שעשוי לקרות במידה ואיראן תתקוף,399,13/05/2025 16:41
כפיר אדר,1064494,הפתעה בטוטו: השקיע 486 וזכה ב-16 מיליון שקל,4232,13/05/2025 16:31
גיא מויאל,1064527,מזג האוויר קיצוני לפנינו: זה מה שיקרה בסוף השבוע הקרוב,335,13/05/2025 16:28
אלמוג אמר,1064471,הקרן שגילתה את OpenAI מכה שוב: משקיעה מיליונים בסטארט אפ ישראלי,662,13/05/2025 16:26
אפרת קרסנר,1064524,הזמרת המפורסמת קוטפת תפקיד ראשי במחזמר הנחשב,455,13/05/2025 16:17
אפרת קרסנר,1064523,"מנחה ערוץ 13 בדרמה רפואית: ""נגעים טרום סרטניים""",1301,13/05/2025 16:06
גיא מויאל,1064522,בהשקעה של 2 מיליון שקלים: גלריית הריהוט הוותיקה עוברת דירה,266,13/05/2025 16:05
אפרת בבג'ני,1064521,חברת הסייבר הישראלית חוגגת: ההכנסות הסתכמו ב-1.215 מיליארד דולר,296,13/05/2025 16:03
צוף צימרינג,1064520,יובל רפאל יכולה לישון בשקט: זה הצעד הדרמטי נגד מי שסימן לשחיטה,978,13/05/2025 15:50
יהונתן פרי,1064515,הקריפטו היומי: היחלשות בכלל המטבעות - סיבה לדאגה?,314,13/05/2025 15:50
שרון בירקמן,1064409,"""ביקוש גובר ממערכת הביטחון"": מטריקס פותחת את 2025 ברבעון שיא",1082,13/05/2025 15:47
כפיר אדר,1064519,מכה לטסים מנתב''ג: ענקיות התעופה בורחות מישראל עד ספטמבר,2283,13/05/2025 15:42
כפיר אדר,1064488,העוקץ המכוער בישראל נחשף: כך גוזלים עשרות אלפי שקלים,810,13/05/2025 15:39
גיא מויאל,1064517,החברה מתחום הבריאות מתרחבת: זו הרכישה שביצעה,439,13/05/2025 15:33
אפרת בבג'ני,1064510,מזרח תיכון ירוק וחדש: ההזדמנות ההיסטורית לתעשיית האקלים-טק הישראלית,266,13/05/2025 15:29
יהונתן פרי,1064507,"פרטנר מפרסמת דו""חות: מתייעלת ומכריזה על שינוי בשירות הטלוויזיה",343,13/05/2025 15:17
ענת סימן טוב,1064509,"32 ק""ג בשנה: זה המצרך שהישראלים הכי אוכלים ",276,13/05/2025 15:11
אפרת בבג'ני,1064503,בעלי נכסים למגורים? זו הדרישה החדשה של רשות המיסים,26670,13/05/2025 15:04
כפיר אדר,1064464,יעל בר זוהר פגועה מגיא זוארץ? ''לא מקובל עליי יותר'',1128,13/05/2025 15:03
אורטל כהן,1064482,זהב לאספנים בלבד: מוצרי היוקרה שכובשים את אנשי העסקים,224,13/05/2025 14:54
יהונתן פרי,1064501,"הסייבר הישראלי פורח: ""בעתיד בעיות אבטחה יזוהו וייפתרו אוטומטית""",566,13/05/2025 14:54
כפיר אדר,1064505,סגן ראש העיר הודה: לקח שוחד מהקבלן המוכר,414,13/05/2025 14:53
אלמוג אמר,1064500,הצרות של גוגל נמשכות: חטפה תביעות בשווי מיליארדים באירופה,269,13/05/2025 14:52
שרון בירקמן,1064502,"כשאג""ח ממשלתי נהיה מסוכן: כך תפעלו בעולם שאחרי האינפלציה | ניתוח",234,13/05/2025 14:49
צוף צימרינג,1064441,"כוכבת ""האח הגדול"" תוקפת: ""ממש לבזות אותי""",513,13/05/2025 14:32
אלמוג אמר,1064496,"העיכוב בפיצוי תושבי עוטף עזה נמשך: ""שומעים פיצוצים מהבוקר עד הערב"" ",194,13/05/2025 14:31
צוף צימרינג,1064492,"עידן רייכל תוקף את החרדים: ""התפילות לבדן לא יעזרו""",227,13/05/2025 14:31
כפיר אדר,1064499,הטבת מס חדשה בישראל - אבל לא אתם אלו שייהנו ממנה,308,13/05/2025 14:29
יהונתן פרי,1064493,"בית משפט השלום: השופט נותר בשוק - עורך הדין תקף: ""זה ChatGPT?""",389,13/05/2025 14:29
אורטל כהן,1064474,בסיר אחד: תבשיל אורז ובשר שסוגר פינה לצהריים בכלום עבודה,1189,13/05/2025 14:28
אפרת בבג'ני,1064356,מזון על ומקור צמחי לחלבון: כל מה שלא ידעתם על המאכל האהוב,160,13/05/2025 14:20
אפרת קרסנר,1064490,הלהקה המצליחה שהופיעה בישראל במהלך קאמבק עם אבריל לאבין,271,13/05/2025 14:19
כפיר אדר,1064437,הלם בנתב''ג: חשוד בעבירות מין בנשים נעצר בשדה,435,13/05/2025 14:15
כפיר אדר,1064453,לא רק וילות: היישוב הפסטורלי בישראל בדרך לגדול באלפי תושבים,2481,13/05/2025 14:14
אלמוג אמר,1064486,"במאות מיליונים: זה הלוקיישן בו תקים חברת הנדל""ן פרויקט מגורים ענק",717,13/05/2025 14:03
יהונתן פרי,1064483,באור ירוק ניתחו: אלו השעות המסוכנות ביותר עבור הילדים שלכם בחוץ,208,13/05/2025 14:00
ענת סימן טוב,1064491, משבר הטיסות מאחורינו? לופטהנזה בודקת את חזרתה לארץ בקרוב  ,537,13/05/2025 13:58
אפרת קרסנר,1064487,"יובל רפאל זוכה למתנה מרגשת לפני ההופעה באירוויזיון: ""כל כך יפה""",323,13/05/2025 13:50
שרון בירקמן,1064484,המסלולים החזקים לחודש אפריל: אלה קרנות ההשתלמות המובילות בשוק,9398,13/05/2025 13:48
אלמוג אמר,1064479,יוליוס בר: זו ההשפעה האמיתית של הפסקת האש הכלכלית על מחירי הנפט ,231,13/05/2025 13:43
כפיר אדר,1064485,כוכב מכבי חיפה שמאושפז מחכה לנס רפואי: ''תמשיכו להתפלל'',794,13/05/2025 13:39
צוף צימרינג,1064473,טום אביב כבר לא במשבר? זה הצעד המפתיע אחרי ההודעה על הפרידה  ,281,13/05/2025 13:36
שרון בירקמן,1064481,המסלולים החזקים לחודש אפריל: אלה קרנות הפנסיה המובילות בשוק,327,13/05/2025 13:33
יהונתן פרי,1064477,"נשיא התאחדות הקבלנים תוקף את הממשלה: ""שילמדו מהשטח""",259,13/05/2025 13:28
כפיר אדר,1064480,אופירה אסייג מגייסת תרומות: ''נשארו רק כמה שעות'',452,13/05/2025 13:27
